completed: 95700, symbols: ZBH, ZION
bh: 1.067911, wave: 1.075411, delta: -0.007499

delta returns:
 AON, EXPD, -0.137716
  PG,  TIF, -0.137714
   A,  AON, -0.137710
 JWN,  URI, -0.137706
  ED,   RL, -0.137691
FFIV,  UHS, -0.137680
INTU,  KMX, -0.137679
 CSX, ORCL, -0.137665
 ETR, INTC, -0.137657
ALLE, PAYX, -0.137655
 BBY,  TRV, -0.137650
 COP,  EFX, -0.137647
 HOG, REGN, -0.137645
  KO,  LNC, -0.137645
 STZ,   WM, -0.137642
MNST,  NOC, -0.137640
EXPD,  SHW, -0.137637
EBAY, NFLX, -0.137630
 ADP,  BDX, -0.137624
 ICE, WYNN, -0.137621
 ETR, URBN, -0.137618
AMZN,  ROK, -0.137614
 FLS, JNPR, -0.137611
 MAR, SRCL, -0.137609
 PNC,   WM, -0.137607
MNST,  TMO, -0.137594
   K, TRIP, -0.137583
 KMI,  MPC, -0.137576
  CF,  ROP, -0.137567
 FDX, XRAY, -0.137556
 BWA,  PPG, -0.137551
EXPE,    V, -0.137543
 BAC,  SRE, -0.137541
 GIS, PDCO, -0.137530
DLTR,  EFX, -0.137519
 BAC,  HAS, -0.137518
 MLM,  PSX, -0.137517
 SEE,  VMC, -0.137515
 AEE,  XYL, -0.137511
 BDX, JBHT, -0.137505
REGN,  SRE, -0.137499
 SLB,  UNM, -0.137497
 BEN,  MOS, -0.137495
 DFS,  VLO, -0.137494
 BDX,  ROP, -0.137490
 DFS,   LH, -0.137484
CHRW, NWSA, -0.137483
CTSH, EBAY, -0.137475
 ADI, PDCO, -0.137472
GILD,  WHR, -0.137464
 MOS,   SO, -0.137460
 BWA,  ROK, -0.137457
 BAC,  TXN, -0.137453
 DTE,  ZBH, -0.137446
NLSN, TRIP, -0.137446
CERN, ORCL, -0.137445
NTAP,    V, -0.137443
ABBV,  ACN, -0.137439
 WHR,   WU, -0.137437
 HBI,  SNA, -0.137436
 COP,  JCI, -0.137434
  AA,  AVB, -0.137431
FFIV, VRTX, -0.137431
EBAY,  MMC, -0.137431
DISC,  PEP, -0.137426
EXPE, ZION, -0.137423
 HAS,   SO, -0.137418
 JWN, NWSA, -0.137406
CTSH,  FIS, -0.137403
  CF,   CL, -0.137398
 MCO,  RHI, -0.137398
 BAC,   WM, -0.137395
ABBV, GOOG, -0.137392
 LEG,  WAT, -0.137391
JBHT,  LYB, -0.137388
 DGX,  DHI, -0.137385
AMAT, EBAY, -0.137382
 FDX,  PSX, -0.137374
 EOG,  SLG, -0.137368
CHRW,  DVA, -0.137367
EXPD,  YUM, -0.137362
 STZ,  VMC, -0.137361
ANTM, EBAY, -0.137348
 LNC,  PEG, -0.137347
AKAM, PAYX, -0.137338
 AAL,  HES, -0.137333
 AZO,  COP, -0.137333
 AAP, SCHW, -0.137330
 BMY,  GWW, -0.137327
HBAN,   KR, -0.137321
 CAG, ETFC, -0.137317
EXPE,  PPL, -0.137310
CERN,  DGX, -0.137306
 CMA,  XYL, -0.137303
  MS,  PEP, -0.137301
CINF,  THC, -0.137296
 CLX, GOOG, -0.137293
 CCL,  NOV, -0.137291
FLIR,  FLS, -0.137287
 CTL,  MPC, -0.137280
 CCI,  WAT, -0.137280
 BAX,  FIS, -0.137279
 PWR, SBUX, -0.137277
 BWA, CTSH, -0.137275
 AEP,  HAS, -0.137272
 ADM,  VMC, -0.137270
 EFX,  TEL, -0.137268
 EXC,   RF, -0.137267
 COP,   PM, -0.137263
CERN,  WMT, -0.137252
 ITW, SBUX, -0.137250
 DGX, DLTR, -0.137249
AMGN,  CMA, -0.137249
DLTR,  EMR, -0.137247
 ADI,    R, -0.137244
 ABT,  PVH, -0.137243
AKAM,  RSG, -0.137242
 DFS,  SYK, -0.137241
 MDT, ORLY, -0.137240
 SNA,   WY, -0.137238
 CMI,  LYB, -0.137234
 DAL, PRGO, -0.137231
 ESS,  MCK, -0.137229
FSLR,  PEP, -0.137224
ETFC,   NI, -0.137218
NWSA,  TXN, -0.137209
  MO,  OKE, -0.137204
 AIZ,  EFX, -0.137202
 HBI,   IP, -0.137202
EQIX,  RSG, -0.137199
 AMT,  CLX, -0.137194
FLIR,  KMB, -0.137191
INTC,  WDC, -0.137189
CERN,  DVA, -0.137186
  EA,  TMO, -0.137178
 UNH,  VMC, -0.137176
  IP,  WAT, -0.137169
 AIZ,   HD, -0.137169
CHRW,  WAT, -0.137166
  AA,  PPL, -0.137161
 CLX, NWSA, -0.137158
 BDX,  MAS, -0.137158
 DAL,    T, -0.137157
 APH, PAYX, -0.137152
 AZO,  MDT, -0.137147
 LYB,  NSC, -0.137139
 ADP,  CLX, -0.137135
 HST,  WMB, -0.137126
DISC,   WU, -0.137125
 JWN,   KO, -0.137121
 RHI,   WM, -0.137120
 ITW,  LUV, -0.137116
DLTR,  HOG, -0.137114
 HPQ,  MTB, -0.137112
 UNH,  ZTS, -0.137112
 AEE,  DAL, -0.137109
 EFX, JBHT, -0.137105
 KMB, PDCO, -0.137103
 MTB, PDCO, -0.137100
  IP,   WY, -0.137098
ALXN,  HRB, -0.137089
 HST,  UHS, -0.137087
 ITW,  MCD, -0.137083
 AME,  MPC, -0.137068
CERN,  LYB, -0.137061
MSFT,  TEL, -0.137057
EXPD, GRMN, -0.137057
 JPM,    R, -0.137047
CERN,  LUV, -0.137040
 HIG,   IP, -0.137040
ALXN,  EIX, -0.137038
 AIG,   RL, -0.137037
  GD,  STX, -0.137029
 CMS,  NEM, -0.137025
AKAM, FOXA, -0.137020
 CLX,  SHW, -0.137019
 BDX,  HPQ, -0.137008
 AIG,   BA, -0.137004
 MDT, SBUX, -0.136999
 AEE, REGN, -0.136991
EXPE,  WMT, -0.136989
 AZO,  CME, -0.136987
AKAM,  PPG, -0.136982
ROST,  TRV, -0.136982
 DTE,  HPQ, -0.136975
 AME,  CMI, -0.136972
FFIV, GOOG, -0.136970
 AIZ, FOXA, -0.136942
 MCD, NWSA, -0.136932
COST,  MAS, -0.136930
 APH,  MSI, -0.136925
 HAS,  URI, -0.136924
  IP,  LEG, -0.136920
AMZN, NTAP, -0.136907
 ABC,   WM, -0.136902
 COF, NDAQ, -0.136896
 FDX,  WEC, -0.136894
 PNC,  TXN, -0.136885
 ADM,  HAS, -0.136883
 BMY,  SWK, -0.136883
 AEE, HBAN, -0.136883
 AGN, FSLR, -0.136876
 ADM,  LUV, -0.136862
 AZO, PAYX, -0.136854
 MAT,  VMC, -0.136852
ABBV, FOXA, -0.136847
 MLM,  SEE, -0.136822
  AA,  STX, -0.136816
 CAG,  MAR, -0.136811
DLTR,  ITW, -0.136801
 CMA,  MTB, -0.136796
 KSU,  WAT, -0.136795
  ES,  LYB, -0.136794
ETFC,  PNW, -0.136793
 FIS,  WAT, -0.136788
EQIX,  HPQ, -0.136784
  CF,   DE, -0.136774
 CCI, JBHT, -0.136773
 LLY, ROST, -0.136772
NWSA, ORCL, -0.136764
COST,   DE, -0.136757
 LYB,  TSN, -0.136756
CSCO, NWSA, -0.136755
 GWW,    O, -0.136753
 KMB,  LUV, -0.136747
FOXA,  MLM, -0.136743
 GWW, TRIP, -0.136737
 BWA,  DGX, -0.136726
 CMA,  PPL, -0.136723
 ETR,  VMC, -0.136722
AMGN,  GLW, -0.136722
PRGO,  WDC, -0.136718
 HRB,   UA, -0.136716
 HPQ,  HRL, -0.136704
 JWN,    T, -0.136702
 SNA,  STT, -0.136700
ALXN,  WMB, -0.136699
NWSA,  WEC, -0.136697
 EFX,   GS, -0.136695
  GM,  HCA, -0.136683
FOXA,  JCI, -0.136663
 BAC,  BMY, -0.136660
GOOG,  YUM, -0.136658
  GS,  STT, -0.136647
 ALL,  LYB, -0.136644
  KR, REGN, -0.136644
 PFG,  TDC, -0.136638
 BMY,  STZ, -0.136636
FFIV,  PFG, -0.136636
 LLY,  TIF, -0.136633
 AIG,   UA, -0.136632
 DUK,  SYY, -0.136628
COST, SBUX, -0.136622
 COG,  HBI, -0.136618
AKAM,  EMR, -0.136617
ANTM, ETFC, -0.136617
 AIZ,  UPS, -0.136610
 COP,  GWW, -0.136597
 LMT, ORLY, -0.136595
EXPE,  UNP, -0.136591
 DVA,   ES, -0.136587
  MS,  TMO, -0.136585
 AIG,  HOG, -0.136585
EXPD, HBAN, -0.136574
 CMA,  TIF, -0.136574
 HPQ,   IP, -0.136571
ETFC, URBN, -0.136564
 JNJ, REGN, -0.136563
SRCL,  SWK, -0.136560
FSLR, MCHP, -0.136556
 HCA,   HD, -0.136538
  PG, TSCO, -0.136534
 AGN,   IR, -0.136532
ABBV, DLTR, -0.136523
EXPD,  NRG, -0.136521
 SYY, XRAY, -0.136517
 AIG,  MAT, -0.136517
 CCI,  FDX, -0.136517
MCHP,  PGR, -0.136500
 CMA,  JNJ, -0.136494
 EFX,  MDT, -0.136486
 CMA,  MAS, -0.136481
 AAP,  STZ, -0.136478
 AEP,  WDC, -0.136476
 HUM,  SRE, -0.136474
 GLW,   WY, -0.136458
  BK,  MAR, -0.136458
 BAX,  SHW, -0.136451
FOXA, ORLY, -0.136451
 HIG,  JPM, -0.136446
 AAP,  HPQ, -0.136438
 AZO,  LMT, -0.136438
  EL, EXPD, -0.136433
 DVA,  JCI, -0.136432
 ABC, XRAY, -0.136428
 AMP, TRIP, -0.136423
FOXA,   PH, -0.136412
 CLX, PCAR, -0.136410
 BAC,  PSX, -0.136400
 MCK,    O, -0.136397
 RSG,  TGT, -0.136394
 TGT,   WM, -0.136394
 BWA, CHRW, -0.136385
 NOC,  TXT, -0.136384
 CME, ORLY, -0.136384
REGN,  XEL, -0.136382
 DVA,  HIG, -0.136374
 ABT,   GM, -0.136372
 HAS,  MCK, -0.136370
  MS,  VMC, -0.136368
 AES,    R, -0.136368
 DIS,  WAT, -0.136362
 EMR,  MTB, -0.136355
CTSH,  WDC, -0.136344
CERN,  WEC, -0.136341
  BA,  EQR, -0.136339
 BWA,  NUE, -0.136336
 RHI,  WMT, -0.136332
 AEE,  WAT, -0.136332
 AMT, EBAY, -0.136328
  AN,  KMB, -0.136325
  RF,  SHW, -0.136324
 DFS,  UNP, -0.136321
 AIZ, TRIP, -0.136320
SCHW,  STT, -0.136317
 DRI, EXPE, -0.136315
 CME, PAYX, -0.136313
FFIV,  PPG, -0.136307
 BMY,  MCK, -0.136302
 LUV,  PHM, -0.136301
 HIG, INTC, -0.136290
 HRL,  VMC, -0.136290
  FE,  MPC, -0.136290
 EFX, TSCO, -0.136273
DISC, LRCX, -0.136273
CHRW,    R, -0.136272
 ADI,  PEG, -0.136271
  MU,  RSG, -0.136270
ORCL, PDCO, -0.136269
 CPB, PDCO, -0.136268
CERN,  ECL, -0.136266
  BA, MDLZ, -0.136261
 AIZ, GOOG, -0.136257
 MRK, ROST, -0.136255
 AXP, NFLX, -0.136250
GILD, HBAN, -0.136250
CHRW,  IPG, -0.136250
 BWA,  UPS, -0.136242
 CLX,  FIS, -0.136241
CERN,  NOC, -0.136239
 BAX,   EL, -0.136237
 ADM, PDCO, -0.136232
 JWN,  NWL, -0.136232
ROST,  WDC, -0.136223
 MRK,  RHI, -0.136218
 EMN,   KR, -0.136212
NFLX, ROST, -0.136205
 TIF,   WY, -0.136205
 EOG,  KSS, -0.136194
ETFC,  VLO, -0.136193
 CTL, URBN, -0.136187
  BA,    T, -0.136181
 AMP,  LEG, -0.136176
 HRL,  NEM, -0.136171
 AON, JBHT, -0.136169
 AVB,  KIM, -0.136161
 GPS,  MCO, -0.136154
 BWA, SRCL, -0.136150
 AAP,  WAT, -0.136150
 LEG,  SNA, -0.136148
 ACN, FFIV, -0.136146
 MCK,  TRV, -0.136142
ANTM, FSLR, -0.136138
 LUV,  SEE, -0.136137
PDCO, SWKS, -0.136137
 ESS, INTC, -0.136137
 LEG,   UA, -0.136125
ORLY,   WM, -0.136119
 EMR,   FB, -0.136107
 CMS,  TIF, -0.136101
 ADP, SBUX, -0.136100
CSCO, URBN, -0.136086
  DE, EXPE, -0.136078
 DVA,  SYK, -0.136077
 ROK, URBN, -0.136074
 CMI,  MAS, -0.136073
 COP,   WU, -0.136071
JBHT,  NOC, -0.136061
 UPS,  WDC, -0.136058
 CCI, FFIV, -0.136056
JBHT, ORCL, -0.136056
 ALL,  KMX, -0.136054
 DAL,  IRM, -0.136039
 ACN, NFLX, -0.136028
   R,   WU, -0.136025
 AON,  YUM, -0.136023
 JWN, NAVI, -0.136018
 BAC, CTAS, -0.136018
 EMN,   WU, -0.135999
 AEE,  GLW, -0.135997
 LMT,  MCK, -0.135996
 FIS,  LYB, -0.135994
 EFX, FOXA, -0.135993
 PFG, XRAY, -0.135991
 CCL,  PFG, -0.135991
 GLW,  HIG, -0.135988
 BAC,  MLM, -0.135985
 DAL,  NEM, -0.135972
JBHT, TRIP, -0.135962
CSCO,  MAS, -0.135962
  GM,  ZTS, -0.135960
 EMR,  ETR, -0.135951
 MPC,    O, -0.135937
ORLY,   WY, -0.135936
 SRE, ZION, -0.135935
CSCO,  GLW, -0.135930
EBAY,   WM, -0.135920
 AZO,  WMT, -0.135917
 CCL,  WFC, -0.135915
 PVH,  WFC, -0.135912
 APH, URBN, -0.135912
 HAS,   IP, -0.135908
FSLR,   LM, -0.135898
 KSU,  NOC, -0.135894
 RSG,  TEL, -0.135884
 EFX, PCAR, -0.135882
 BAX, NDAQ, -0.135880
 COF,  TGT, -0.135878
EXPE,  NSC, -0.135877
 AMP,  MLM, -0.135867
 MCK, XRAY, -0.135861
HBAN, MNST, -0.135854
 HST,  TDC, -0.135845
 CRM,  SWK, -0.135843
JBHT,  JCI, -0.135842
ETFC, INTU, -0.135837
  AN,  PSX, -0.135828
 AVY,  DGX, -0.135826
 CME,  TEL, -0.135826
 BEN,  HES, -0.135819
 AES,  ESS, -0.135818
 NEM,  SRE, -0.135815
 AES,  TRV, -0.135814
CERN,   EL, -0.135814
  IP,  VMC, -0.135814
PDCO,  SJM, -0.135809
 DIS,  JWN, -0.135809
   R,  SPG, -0.135798
 JNJ,  PNC, -0.135796
 HPQ,  UPS, -0.135796
AMGN,  CRM, -0.135789
 LYB, ORCL, -0.135788
 AEE,  CMA, -0.135786
 CAH,  DAL, -0.135783
 ETR,  GLW, -0.135780
 BWA,  HUM, -0.135776
CTAS,  HES, -0.135768
 CAT,  ETR, -0.135765
 ABC,  PEP, -0.135761
 HAS,  MDT, -0.135754
 AES, DISC, -0.135736
 LUV,  PEG, -0.135728
 LNC,  MRK, -0.135727
 UNH,   WM, -0.135727
  PG,  TEL, -0.135722
 AAP,  WMB, -0.135713
EXPD,  WAT, -0.135702
 STT,  WMB, -0.135699
 MHK,  VMC, -0.135696
 CVS,  PVH, -0.135694
 MPC, PRGO, -0.135690
PDCO,   PH, -0.135689
  HP, URBN, -0.135684
 PFG,  TXT, -0.135681
 DAL, DISC, -0.135680
 HIG,  SNA, -0.135679
PCAR,  WEC, -0.135677
 AEE, AKAM, -0.135674
HBAN,  WEC, -0.135674
 CME,  XYL, -0.135671
 HAS,  WMB, -0.135668
 LEG,  WMB, -0.135662
 ADI,  HAS, -0.135662
   C,  EQR, -0.135660
  CB, ZION, -0.135656
  BA, MSFT, -0.135650
ORCL,  UNH, -0.135649
  AN,   MA, -0.135643
 CSX,   WM, -0.135642
 MMC,  TIF, -0.135640
  MA,   RF, -0.135636
ALLE,  BWA, -0.135634
 HES,  XEC, -0.135632
 TXT,  UNM, -0.135626
 DHR, ORLY, -0.135624
 DAL,  DVA, -0.135624
 COF,   NI, -0.135622
 ETR,  WHR, -0.135607
 SLG,  UNM, -0.135600
 APH,  HCA, -0.135597
 APH,  DHR, -0.135595
 STT,  STZ, -0.135593
DISC,  HST, -0.135592
CHRW,  TEL, -0.135588
 HCP,  THC, -0.135586
 WAT,  YUM, -0.135584
 ACN,  AIZ, -0.135576
  RF,    V, -0.135573
FSLR,  PVH, -0.135573
 LNC, ORCL, -0.135572
 AEE,  ZBH, -0.135570
 HPQ, TSCO, -0.135562
 LNC, NLSN, -0.135560
 AON,  ICE, -0.135559
 COP,  PPG, -0.135549
 ICE,  SWK, -0.135544
 HCA,   RF, -0.135542
CTSH,  DVA, -0.135537
 JPM,   WY, -0.135535
 SNA,  STZ, -0.135532
 LMT,  TEL, -0.135531
 DVA,  RSG, -0.135519
 AZO,  MMC, -0.135517
 AMT, NFLX, -0.135509
INTC,   WY, -0.135508
 CPB,   RL, -0.135504
DISC,  MHK, -0.135496
 JNJ,  RHI, -0.135494
 WHR,  WMB, -0.135491
DISC,   HD, -0.135487
 DGX, MNST, -0.135486
 OKE,  WFC, -0.135483
 MAS,  PKI, -0.135481
 ETR, REGN, -0.135479
 MDT,  TIF, -0.135472
  MA,  PVH, -0.135469
 AME,  SYK, -0.135463
 HRB,  KEY, -0.135462
  GM,   KR, -0.135458
GRMN,  ITW, -0.135450
 AEP,  MOS, -0.135448
 ADM,  TXT, -0.135447
 PFG,  ZBH, -0.135446
 BBY,  BWA, -0.135446
ORCL,  WAT, -0.135443
   C,  CAH, -0.135442
EXPE,  VLO, -0.135440
  BA,  ZTS, -0.135437
CTSH,  ROP, -0.135417
ORCL,  PWR, -0.135405
GRMN,   RF, -0.135386
 KEY,  PXD, -0.135384
 CLX,  ITW, -0.135374
 JNJ,  JPM, -0.135369
 HPQ, TROW, -0.135365
  BA,  HRL, -0.135363
 EMR,  HIG, -0.135352
ADSK,  MCD, -0.135343
 DGX,  GLW, -0.135341
EBAY,  ICE, -0.135336
  WM,  ZBH, -0.135335
  GM,  PSA, -0.135331
 ITW, ORCL, -0.135331
 LEG,  STZ, -0.135329
AKAM,  PEG, -0.135326
 DVA,  XYL, -0.135324
 COF, VRSN, -0.135323
 LUV,  PRU, -0.135323
 ADI,  JCI, -0.135319
ALLE,  CMS, -0.135311
INTC,  PPG, -0.135301
ALLE,  EMR, -0.135301
 MHK,  UHS, -0.135298
 COP,  KMI, -0.135291
 MAR, MSFT, -0.135268
 MAT,  NUE, -0.135267
 RSG, TROW, -0.135264
 ACN,  TMO, -0.135260
 RHI,  SRE, -0.135254
 EMR,   WY, -0.135252
EBAY,  LNC, -0.135244
DISC,  WHR, -0.135241
ANTM, SCHW, -0.135234
 PSX,  SNA, -0.135232
 KEY,  MMC, -0.135228
 ABC,   FE, -0.135223
 MTB,  UNM, -0.135223
 KSU, ORCL, -0.135215
 EMR,  PFG, -0.135215
DLTR,  XYL, -0.135214
 EMR,   WM, -0.135204
 FLS,  PNC, -0.135202
EQIX,   PG, -0.135202
 HAS,  RHI, -0.135197
  HD,  TMO, -0.135195
 FDX,  PEG, -0.135190
 CSX,   PG, -0.135188
INTC,  JNJ, -0.135168
 CCL, ZION, -0.135162
 DVA,  PFG, -0.135148
 STX,  TSN, -0.135145
 MLM,  PRU, -0.135144
 APH,  MDT, -0.135144
  UA,  WMB, -0.135144
 IPG,  PHM, -0.135138
 HBI,  PRU, -0.135134
 HOG,  MCK, -0.135133
  FE,   MU, -0.135127
 AVB, PDCO, -0.135126
 OKE,    T, -0.135121
CSCO, EBAY, -0.135120
DISC, JNPR, -0.135115
 TGT,  XEL, -0.135110
 DAL, FOXA, -0.135093
 FDX,  HOG, -0.135092
  LH,   MA, -0.135091
CHRW,  EFX, -0.135087
 AEP,   MS, -0.135084
  KR,  URI, -0.135082
 FIS,  WMT, -0.135081
SWKS, URBN, -0.135078
 AZO,   PG, -0.135075
 CLX,  MAS, -0.135073
 SHW,  STZ, -0.135071
 MAS, ZION, -0.135065
 BMY,  BWA, -0.135055
DLTR, EBAY, -0.135054
 FIS, SBUX, -0.135052
CERN,   DG, -0.135050
NDAQ,  YUM, -0.135043
 JNJ,  STZ, -0.135034
INTC,    O, -0.135026
 COF,   UA, -0.135026
 KMB,  WDC, -0.135019
  RL,   WM, -0.135010
 KIM,  SWK, -0.135009
 MHK,  TXT, -0.135005
TRIP,  UPS, -0.135004
ALLE,  DTE, -0.135001
 CCL,  NWL, -0.134996
  GS,  JCI, -0.134990
 LNC,    T, -0.134990
  ES,  MLM, -0.134985
 BDX,  LNC, -0.134983
 PFG,   UA, -0.134983
 BDX,  LUV, -0.134977
ORLY, PAYX, -0.134975
  LH,  URI, -0.134971
 ADI,   PG, -0.134966
 AEE,  EMR, -0.134965
 MHK,  SPG, -0.134962
  KR, ZION, -0.134960
 BAC, GOOG, -0.134956
 BWA,   KR, -0.134951
 HPQ,  YUM, -0.134944
 APH, EXPD, -0.134938
 FLS,   GS, -0.134937
  BK,   RF, -0.134934
ALXN, MCHP, -0.134927
AMGN, SBUX, -0.134926
 BDX,  CCI, -0.134925
 LUV, ORCL, -0.134923
 BAX, GOOG, -0.134919
CSCO,  LNC, -0.134916
 CMI,  GLW, -0.134909
 PSX,  TDC, -0.134908
 BDX, EBAY, -0.134905
 HBI, REGN, -0.134902
 OKE,  PHM, -0.134896
 AEE,  OKE, -0.134886
 JEC,  STX, -0.134876
CSCO,  YUM, -0.134866
  SO,  UHS, -0.134864
 AVY,  UPS, -0.134861
 HUM,  LUV, -0.134859
FOXA, INTC, -0.134857
FLIR,   SO, -0.134854
  FE,  PNC, -0.134850
  EA, FOXA, -0.134830
 EMR, ORLY, -0.134822
 MCD,  WHR, -0.134818
 AIZ,  ECL, -0.134817
  AN,    L, -0.134813
 DVA,  UPS, -0.134813
 PSX,   UA, -0.134811
AMGN, ORCL, -0.134810
 APH,  YUM, -0.134796
 CMA,  ECL, -0.134783
DLTR,  PSX, -0.134768
  SO,  VMC, -0.134768
 IPG,  WAT, -0.134767
 ABC,  AEP, -0.134764
 PFG, SRCL, -0.134756
FFIV,  ICE, -0.134752
   O,  PFG, -0.134750
  CF,  COG, -0.134747
 KIM,   KR, -0.134742
 AAP,  HRB, -0.134738
 DUK,  KMX, -0.134735
HBAN,   WU, -0.134733
  BA,  GPC, -0.134720
 CAH,  JWN, -0.134711
ETFC,  EXC, -0.134700
FLIR,  IRM, -0.134700
 DAL, JNPR, -0.134698
 BAC,  MRK, -0.134696
 ADM,  SWK, -0.134695
 GWW,  SRE, -0.134695
ALXN,  CAG, -0.134695
 FDX,  MDT, -0.134694
ORLY,  PEG, -0.134691
EBAY,  SYK, -0.134689
 HCA,  PGR, -0.134685
 SNA,  UHS, -0.134684
 HST,  VMC, -0.134681
 COP,  SEE, -0.134681
 ITW,  NOC, -0.134677
 PLD,   WM, -0.134677
  MS,  WDC, -0.134674
EXPE,  SYK, -0.134671
  EL,  YUM, -0.134668
 KEY,  SJM, -0.134666
 BAX, FFIV, -0.134666
EBAY,   GS, -0.134662
 LEG,  TDC, -0.134653
GOOG, JBHT, -0.134652
  EL, PCAR, -0.134649
 DTE,  MCK, -0.134648
SCHW,  SYY, -0.134646
 CMS,  ZBH, -0.134643
 DHR,  WMT, -0.134642
 MDT,  XYL, -0.134635
 HST,  TXT, -0.134633
 MHK,  MLM, -0.134630
CHRW,  XYL, -0.134622
 AXP,  HIG, -0.134621
NTAP,  STT, -0.134619
  EA,  HIG, -0.134619
  DG,  FIS, -0.134617
ABBV,  CLX, -0.134613
 JWN, PBCT, -0.134609
 ADI,   DG, -0.134609
 BDX,  FIS, -0.134607
 ACN,  SWK, -0.134604
  DE,   RF, -0.134603
EBAY,  LUV, -0.134602
 AEE,  TEL, -0.134599
  FB,   RF, -0.134591
REGN,   WM, -0.134585
 AZO,  VMC, -0.134579
 ABC,  MCO, -0.134573
  PH,  TRV, -0.134565
 FDX,  ICE, -0.134565
 AAP,  NUE, -0.134562
FSLR,  PPG, -0.134561
  BK,  MPC, -0.134558
 COF, GOOG, -0.134549
  GS,  LEG, -0.134537
 KEY,  PSX, -0.134530
 ACN,  CLX, -0.134528
 ESS,  PHM, -0.134520
 PVH,  SLB, -0.134516
 ALL,  MAR, -0.134506
 GPC, URBN, -0.134503
 MHK,  NUE, -0.134498
 AAP,   KR, -0.134492
 STT,   UA, -0.134487
 AVY,  XEL, -0.134483
 IFF,  WHR, -0.134483
 JWN,  SLB, -0.134479
 AMP,   FE, -0.134477
 HIG,  HST, -0.134465
ABBV,  ICE, -0.134459
 JNJ,  WHR, -0.134459
 CCI,  ECL, -0.134455
 HOG, JNPR, -0.134452
 LNC,   MO, -0.134452
 MRK,  ROK, -0.134446
 AEE,  HAS, -0.134430
 AZO,  UHS, -0.134428
EBAY,  UPS, -0.134424
JBHT, VRSN, -0.134422
 TRV,  ZBH, -0.134420
 APD, ORCL, -0.134419
DISC,  RSG, -0.134418
FLIR,   WU, -0.134417
 EOG,  LYB, -0.134416
GOOG,  PNC, -0.134415
 HAS,  MHK, -0.134411
ANTM,  DVA, -0.134408
 DAL,  SNA, -0.134406
  CB,  HPQ, -0.134403
 MMC,  UNH, -0.134402
 ADI,  DTE, -0.134400
 ESS,  PFG, -0.134399
 DIS,  HPQ, -0.134397
 HES, QRVO, -0.134393
 ICE,   RL, -0.134388
 HES,  MCO, -0.134380
 JCI, NWSA, -0.134378
PDCO,  SRE, -0.134373
 CTL,  DAL, -0.134369
   O,  TIF, -0.134364
 AES,   WY, -0.134352
 AAL,  MAT, -0.134352
ABBV,   DE, -0.134351
GRMN,  YUM, -0.134343
 HES, PBCT, -0.134343
  GM,  IFF, -0.134333
  IP,  MHK, -0.134333
 KEY,   UA, -0.134326
  SO, TRIP, -0.134326
 MLM,  RHI, -0.134316
  GS, TSCO, -0.134307
 CAG,  COP, -0.134303
 LYB,  SPG, -0.134292
 ETR,  UHS, -0.134287
 HST,   WY, -0.134275
 EXC,  VMC, -0.134273
DLTR, SBUX, -0.134266
 MHK,  TDC, -0.134260
 DIS,  DVA, -0.134258
AKAM,   WY, -0.134255
 TDC,  WMB, -0.134253
AMGN,  WEC, -0.134251
 PSX,  RHI, -0.134245
 AEP,  PNC, -0.134244
 UNH,  XEL, -0.134242
  PG,  WHR, -0.134240
 HRB,   WY, -0.134239
SCHW,   WY, -0.134234
 NRG, PCAR, -0.134222
 EFX,  XYL, -0.134216
 HES, NFLX, -0.134213
 ETR,  WDC, -0.134209
   R,  UPS, -0.134205
 EIX, HBAN, -0.134199
 MMC,  VMC, -0.134193
ORCL,  TGT, -0.134189
 ECL,  ITW, -0.134188
  MS,    O, -0.134185
 AAP,  ZBH, -0.134183
 NUE,  PFG, -0.134182
 COG,  MAT, -0.134179
  CL, PDCO, -0.134179
 COG,  WHR, -0.134173
  AA,    C, -0.134169
 JNJ,  OKE, -0.134168
 ACN, JBHT, -0.134168
COST, NDAQ, -0.134168
 APD, SBUX, -0.134155
 APD,  GLW, -0.134145
  AN,   CL, -0.134143
 NKE,  SYY, -0.134140
 GIS,  LUV, -0.134139
 LYB,   UA, -0.134137
 MPC,  OMC, -0.134135
 ADP,  WMT, -0.134135
 AZO,  XEL, -0.134128
 PEG,  TIF, -0.134121
FOXA,  IRM, -0.134120
PAYX,  TXT, -0.134120
 DVA,  PWR, -0.134119
FFIV,  SNA, -0.134118
DISC,  MPC, -0.134117
 KIM, SCHW, -0.134116
 HBI, JNPR, -0.134115
 MCK,  UNH, -0.134108
 HAS,  MAT, -0.134105
ORCL, VRTX, -0.134102
FITB,  KEY, -0.134098
 CAT,  LYB, -0.134093
 DUK,  LUV, -0.134088
FFIV,  MSI, -0.134074
ADSK, FLIR, -0.134067
 AZO,  PFG, -0.134065
CHRW, DLTR, -0.134056
  ED,  WDC, -0.134055
 MHK, XRAY, -0.134051
 ROP, SBUX, -0.134048
   O, ROST, -0.134043
PAYX, TRIP, -0.134036
 EXC,  UHS, -0.134031
 ECL, FFIV, -0.134024
FOXA, JBHT, -0.134021
 DAL,  HUM, -0.134021
 LYB,  PPL, -0.134020
 CSX,  RSG, -0.134018
 DGX,  LYB, -0.134017
  KR,  MTB, -0.134017
 GLW,  RSG, -0.134011
 AVY,  RSG, -0.134010
 AMP,  HAS, -0.134009
 AIG,  HBI, -0.134006
